PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.31 3.336688e+00 1.530866e-03 1.504549e-03 1.530866e-03 2.322247e+02 2.312055e+02 2.322247e+02 1.498332e+02 1.504056e+02 1.498332e+02 1.864358e+00 1.837431e+00 1.864358e+00 2.437638e-01 9.595575e-01 9.633956e-01 5.737258e+02 5.673207e+02 5.737258e+02 7.477552e+01 2.954913e+02 2.955254e+02
4.31 3.421183e+00 1.406975e-03 1.382616e-03 1.406975e-03 2.264121e+02 2.262609e+02 2.264121e+02 1.434641e+02 1.445250e+02 1.434641e+02 2.120541e+00 2.111908e+00 2.120541e+00 2.472760e-01 1.043667e+00 1.039599e+00 6.012481e+02 5.995440e+02 6.012481e+02 6.977918e+01 2.951125e+02 2.933661e+02
4.31 3.439798e+00 1.433117e-03 1.403180e-03 1.433117e-03 2.157384e+02 2.141278e+02 2.157384e+02 1.414430e+02 1.416996e+02 1.414430e+02 1.685109e+00 1.638870e+00 1.685109e+00 2.063709e-01 8.351052e-01 8.516522e-01 5.203490e+02 5.110380e+02 5.203490e+02 6.483703e+01 2.656882e+02 2.675697e+02
4.31 3.424904e+00 1.488635e-03 1.455298e-03 1.488635e-03 2.192777e+02 2.176926e+02 2.192777e+02 1.441005e+02 1.437161e+02 1.441005e+02 1.654137e+00 1.636585e+00 1.654137e+00 2.182984e-01 8.455102e-01 8.533222e-01 5.196376e+02 5.145672e+02 5.196376e+02 6.961635e+01 2.703328e+02 2.721284e+02
4.31 3.371508e+00 1.426333e-03 1.376630e-03 1.409920e-03 2.334401e+02 2.166956e+02 2.169441e+02 1.443459e+02 1.441004e+02 1.427978e+02 1.926284e+00 1.867876e+00 1.849865e+00 2.345081e-01 9.551776e-01 9.364788e-01 5.748920e+02 5.447350e+02 5.431598e+02 7.001825e+01 2.824027e+02 2.788069e+02
4.31 3.469714e+00 1.403094e-03 1.355477e-03 1.403094e-03 2.126835e+02 2.083731e+02 2.126835e+02 1.399802e+02 1.398982e+02 1.399802e+02 1.843693e+00 1.766074e+00 1.843693e+00 2.294955e-01 8.994034e-01 9.255985e-01 5.335734e+02 5.143932e+02 5.335734e+02 6.759391e+01 2.684683e+02 2.726190e+02
4.31 3.361173e+00 1.525139e-03 1.512145e-03 1.525139e-03 2.298307e+02 2.303256e+02 2.298307e+02 1.477642e+02 1.484608e+02 1.477642e+02 1.991960e+00 1.981663e+00 1.991960e+00 2.526420e-01 1.005296e+00 1.007225e+00 5.877868e+02 5.875404e+02 5.877868e+02 7.440185e+01 2.975192e+02 2.966228e+02
4.31 3.406026e+00 1.470544e-03 1.450361e-03 1.470370e-03 2.208927e+02 2.214280e+02 2.208927e+02 1.444298e+02 1.453720e+02 1.444298e+02 1.758287e+00 1.772726e+00 1.758287e+00 2.181812e-01 9.079798e-01 8.965761e-01 5.380796e+02 5.410055e+02 5.380796e+02 6.760895e+01 2.803903e+02 2.778267e+02
4.31 3.436907e+00 1.463233e-03 1.423903e-03 1.463233e-03 2.065318e+02 2.053100e+02 2.065318e+02 1.399064e+02 1.399375e+02 1.399064e+02 1.614375e+00 1.602378e+00 1.614375e+00 2.153753e-01 8.384578e-01 8.413172e-01 4.884814e+02 4.845924e+02 4.884814e+02 6.699143e+01 2.610511e+02 2.616876e+02
4.31 3.456137e+00 1.391455e-03 1.372205e-03 1.391455e-03 2.174104e+02 2.185278e+02 2.174104e+02 1.416235e+02 1.429660e+02 1.416235e+02 1.828373e+00 1.847560e+00 1.828373e+00 2.244649e-01 9.367939e-01 9.209311e-01 5.407063e+02 5.452832e+02 5.407063e+02 6.714449e+01 2.792172e+02 2.754794e+02
